"","mean_beta","sigma_beta","outlier_rand","max_inf_rand","time_max_rand","outlier_mean","max_inf_mean","time_max_mean","diff_outl","diff_inf"
"891",0.111931202229696,9.85914986040812,-2.0099127374042,100,0,-2.00990953349381,100,0,0,0
"892",7.68994469014963,0.000360173266737972,81.8273434563376,84583.3946496111,0,81.8273076270129,84583.3994191045,0,0,0
"893",1.95818581934935e-05,6.98515928503803e-08,-2.00957015553198,100,0,-2.00957013739154,100,0,0,0
"894",0.123091109671576,0.024936792592769,-0.642545156957443,100,0,-0.647616706153967,100,0,-0.01,0
"895",8.53555531737723,0.0211791253475827,91.4552731267617,87992.7061080065,0,91.4548376914968,87994.2804397282,0,0,0
"896",1.33921655438588e-11,0.348502945166266,-2.00970019132673,100,0,-2.00970019132673,100,0,0,0
"897",0.0292531247161978,6.98169753449595e-68,-1.69348955112961,100,0,-1.69348955112961,100,0,0,0
"898",6.90824854155587e-07,5.16540530322653e-16,-2.00953840849787,100,0,-2.00953840849787,100,0,0,0
"899",1.37853860348374,3.09200235428632e-08,12.9898313286205,58281.6878130784,0,12.9898313326787,58281.6878278539,0,0,0
"900",2.36347791535586e-15,0.0545325037659413,-2.01002657184903,100,0,-2.01002657184903,100,0,0,0
"901",0.103344796167661,0.000174239785135606,-0.883213393019198,100,0,-0.883213763327272,100,0,0,0
"902",0.0146701336314137,1.19554616062401,-2.0102420213533,100,0,-2.0102420213533,100,0,0,0
"903",5.06909662482336e-18,2.41854558647957e-07,-2.00972879769118,100,0,-2.00972879769118,100,0,0,0
"904",0.000239013373572418,0.0167326444374425,-2.00323995934875,100,0,-2.00329529003522,100,0,0,0
"905",1.26908752291008e-08,7.5993561611414e-08,-2.01028586902941,100,0,-2.01028586601715,100,0,0,0
"906",4.90049846261203e-26,5.24871433682081e-10,-2.01014524338477,100,0,-2.01014524338477,100,0,0,0
"907",4.14311422018328e-12,0.984533483131575,-2.00988398317136,100,0,-2.00988398317136,100,0,0,0
"908",0.0552222891613237,4.43814253584906e-05,-1.40113313039994,100,0,-1.40112850466343,100,0,0,0
"909",0.311676587567254,0.000567316959967079,1.37367940580492,6787.6517506436,0,1.37367434528971,6788.43285878261,0,0,0
"910",1.70977122329766e-17,0.00447758422967538,-2.00963617465916,100,0,-2.00963617465916,100,0,0,0
"911",2.49482830881808e-05,3.0817432533573e-18,-2.00939812623392,100,0,-2.00939812623392,100,0,0,0
"912",7.32770199738074e-08,4.06411330909952e-11,-2.00994423586621,100,0,-2.00994423586643,100,0,0,0
"913",0.000154027106151563,1.25425776806061e-12,-2.00803529457522,100,0,-2.00803529457539,100,0,0,0
"914",0.000905050324610577,1.3920169613709,-2.00981635190794,100,0,-2.00981635190794,100,0,0,0
"915",14.0482531381612,6.0183951169814,149.841196516892,91671.6243595414,0,147.059623043382,91713.9361726352,0,0.02,0
"916",0.00366279737673974,6.83229764583441,-2.01034000423455,100,0,-2.01034000423455,100,0,0,0
"917",1.41211021039192,0.00014533049532121,13.2892940380939,59502.5826805982,0,13.289301745543,59502.5373646491,0,0,0
"918",1.22382936811601,7.15307824485588e-07,11.316689046354,54317.499410414,0,11.3166888712282,54317.4994280384,0,0,0
"919",0.000260150205386524,3.89702536822587e-06,-2.00701877291761,100,0,-2.00701928192333,100,0,0,0
"920",8.82993019211666e-08,5.06198905973173e-14,-2.01015156237487,100,0,-2.01015156237487,100,0,0,0
"921",2.10295043864995e-11,5.1304665634506e-09,-2.00999074472167,100,0,-2.00999074472167,100,0,0,0
"922",0.0365865867277259,1.50664142652892e-09,-1.60993853677241,100,0,-1.60993853681919,100,0,0,0
"923",7.90301337945517e-07,3.92389709129053e-06,-2.0102549319769,100,0,-2.01025481957478,100,0,0,0
"924",3.93647977133987e-15,0.00696709964041835,-2.01038216345881,100,0,-2.01038216345881,100,0,0,0
"925",5.99563614788042e-09,0.00433251657876056,-2.00957496599203,100,0,-2.00957496599203,100,0,0,0
"926",0.604181426532071,1.5234175356756,16.761751049809,63560.1888136437,0,5.78062082772112,36266.5905308222,0,0.66,0.43
"927",0.000709818466504369,1.40395899821979e-31,-2.00230114787231,100,0,-2.00230114787231,100,0,0,0
"928",12.3695953166402,1.77066094243213e-06,133.500389303997,92196.8598141761,0,133.500389698839,92196.8598035105,0,0,0
"929",0.0110598877929836,4.27801366270895,-2.00974188412613,100,0,-2.00974188412613,100,0,0,0
"930",0.13603134459927,7.44983442501802e-08,-0.527833163960668,100,0,-0.52783316418615,100,0,0,0
"931",8.04222335712851e-06,0.354052656969325,-2.01005110385867,100,0,-2.01005110385867,100,0,0,0
"932",1.65122125265471,5.20831095247194,27.4273689518755,74303.9708686701,0,17.0982161745598,65021.9306170757,0,0.38,0.12
"933",0.0784383158781658,7.86825890503838e-08,-1.15458999385995,100,0,-1.15459000053761,100,0,0,0
"934",0.0850210196650164,2.10321276630591,3.00876382161196,23519.7857693365,0,-1.35471863249608,100,0,1.45,1
"935",2.62538387249779e-06,3.67111614630991,-2.00942799726277,100,0,-2.00942799726277,100,0,0,0
