"","N.patches","out1","outk","diff","out.pred.1","out.pred.k","max.inf.1","max.inf.k"
"374",73,8.1215915440059,8.1796848622063,0.00710214625367968,8.13192400832728,8.12631282121261,7583.31762920789,7558.4618030515
"375",74,8.1215915440059,8.18013360937483,0.00715661481394904,8.13192400832728,8.1263117966185,7583.31762920789,7558.95639749011
"376",75,8.1215915440059,8.18009975437468,0.00715250573044541,8.13192400832728,8.1263107993569,7583.31762920789,7558.57739354545
"377",76,8.1215915440059,8.17968726447858,0.00710243785541486,8.13192400832728,8.12630982834854,7583.31762920789,7558.2030302702
"378",77,8.1215915440059,8.17912893810371,0.00703466035726216,8.13192400832728,8.12630888257018,7583.31762920789,7557.79901070138
"379",78,8.1215915440059,8.17927517685984,0.00705241376609177,8.13192400832728,8.12630796105109,7583.31762920789,7558.26929845493
"380",79,8.1215915440059,8.17865180034487,0.00697673134055793,8.13192400832728,8.12630706286973,7583.31762920789,7557.84973137441
"381",80,8.1215915440059,8.17849090954563,0.00695719615868483,8.13192400832728,8.12630618715062,7583.31762920789,7558.24610610887
"382",81,8.1215915440059,8.1788778781386,0.0070041801560368,8.13192400832728,8.12630533306154,7583.31762920789,7557.94651708696
"383",82,8.1215915440059,8.17878818586093,0.00699329051630346,8.13192400832728,8.12630449981089,7583.31762920789,7557.60555907683
"384",83,8.1215915440059,8.1788957778029,0.00700635334570763,8.13192400832728,8.12630368664522,7583.31762920789,7558.02499483227
"385",84,8.1215915440059,8.17916941582276,0.00703957442249359,8.13192400832728,8.12630289284698,7583.31762920789,7557.74816376486
"386",85,8.1215915440059,8.17948637241202,0.00707805182014803,8.13192400832728,8.12630211773239,7583.31762920789,7558.18453163579
"387",86,8.1215915440059,8.17946661260749,0.00707565313762517,8.13192400832728,8.12630136064948,7583.31762920789,7558.51665817106
"388",87,8.1215915440059,8.17920793046991,0.00704425012223651,8.13192400832728,8.12630062097627,7583.31762920789,7558.82863868768
"389",88,8.1215915440059,8.17931288575699,0.0070569915293987,8.13192400832728,8.12629989811908,7583.31762920789,7558.57219064537
"390",89,8.1215915440059,8.1797922668988,0.00711518349046939,8.13192400832728,8.12629919151089,7583.31762920789,7558.29804563277
"391",90,8.1215915440059,8.17969210735242,0.00710302571099246,8.13192400832728,8.1262985006099,7583.31762920789,7558.3565463932
"392",91,8.1215915440059,8.17972579554825,0.0071071149565914,8.13192400832728,8.12629782489813,7583.31762920789,7558.64888327115
"393",92,8.1215915440059,8.17950782189405,0.00708065560291123,8.13192400832728,8.12629716388014,7583.31762920789,7558.74993864031
"394",93,8.1215915440059,8.17943136697327,0.00707137457023234,8.13192400832728,8.1262965170818,7583.31762920789,7558.44025291099
"395",94,8.1215915440059,8.17977318930629,0.00711286779643859,8.13192400832728,8.12629588404915,7583.31762920789,7558.29765211969
"396",95,8.1215915440059,8.17989737276105,0.00712794135404623,8.13192400832728,8.12629526434736,7583.31762920789,7558.01228262574
"397",96,8.1215915440059,8.17955441422787,0.00708631146473571,8.13192400832728,8.12629465755972,7583.31762920789,7558.0909508371
"398",97,8.1215915440059,8.17986437150189,0.0071239356607192,8.13192400832728,8.12629406328671,7583.31762920789,7558.43379481228
"399",98,8.1215915440059,8.17975816514999,0.0071110441127607,8.13192400832728,8.12629348114513,7583.31762920789,7558.15728009237
"400",99,8.1215915440059,8.17943215361652,0.00707147006348699,8.13192400832728,8.12629291076725,7583.31762920789,7558.31258159563
"401",100,8.1215915440059,8.17913069748808,0.00703487395058477,8.13192400832728,8.12629235180007,7583.31762920789,7558.01872005644
"402",1,67.3573596699475,67.3304457806774,0.000399728368913989,66.8125368499247,66.8125368499247,9349.05377410162,9349.15789138066
"403",2,67.3573596699475,67.3195849909147,0.000561124656931642,66.8125368499247,66.7806549501286,9349.05377410162,9349.30085368138
"404",3,67.3573596699475,67.2460886535559,0.00165468384287549,66.8125368499247,66.7702803280115,9349.05377410162,9349.58191944691
"405",4,67.3573596699475,67.2444987903649,0.00167836598700002,66.8125368499247,66.7651391628612,9349.05377410162,9349.5117486175
"406",5,67.3573596699475,67.2221131601483,0.0020119348149182,66.8125368499247,66.7620690771138,9349.05377410162,9349.744956202
"407",6,67.3573596699475,67.210335386598,0.00218752491716982,66.8125368499247,66.7600284070762,9349.05377410162,9349.84233178691
"408",7,67.3573596699475,67.1637701233876,0.00288235080020505,66.8125368499247,66.7585737397634,9349.05377410162,9350.0050536518
"409",8,67.3573596699475,67.1058453294132,0.00374802432336101,66.8125368499247,66.7574843506398,9349.05377410162,9350.20014534812
"410",9,67.3573596699475,67.1297937343924,0.00338993944261937,66.8125368499247,66.7566380010366,9349.05377410162,9350.07951284572
"411",10,67.3573596699475,67.1652067183496,0.00286090017415893,66.8125368499247,66.7559615208864,9349.05377410162,9349.82966382749
"412",11,67.3573596699475,67.1735136305146,0.00273688287982356,66.8125368499247,66.7554084330457,9349.05377410162,9349.78341712149
"413",12,67.3573596699475,67.1908779163793,0.00247774338914636,66.8125368499247,66.7549477984449,9349.05377410162,9349.77951684273
"414",13,67.3573596699475,67.1700955185235,0.00278790955972902,66.8125368499247,66.7545582236407,9349.05377410162,9349.83552312266
"415",14,67.3573596699475,67.1335061934586,0.00333445233508146,66.8125368499247,66.7542244430491,9349.05377410162,9349.95778431964
"416",15,67.3573596699475,67.1320984293693,0.00335549231810866,66.8125368499247,66.753935271509,9349.05377410162,9349.94615050986
"417",16,67.3573596699475,67.1396533015724,0.00324258999964213,66.8125368499247,66.7536823263312,9349.05377410162,9349.95926647763
"418",17,67.3573596699475,67.1477903993607,0.00312101514197947,66.8125368499247,66.7534592013275,9349.05377410162,9349.92985704967
"419",18,67.3573596699475,67.1560746507968,0.00299727195488126,66.8125368499247,66.7532609167038,9349.05377410162,9349.89181456828
"420",19,67.3573596699475,67.1637630109133,0.00288245700293516,66.8125368499247,66.753083542995,9349.05377410162,9349.89793142014
"421",20,67.3573596699475,67.1553507592537,0.00300808362118527,66.8125368499247,66.7529239380182,9349.05377410162,9349.9018091265
"422",21,67.3573596699475,67.1434122583557,0.0031864244666125,66.8125368499247,66.7527795591094,9349.05377410162,9349.95528402459
"423",22,67.3573596699475,67.1461541967394,0.00314545897281542,66.8125368499247,66.7526483266499,9349.05377410162,9349.99382809035
"424",23,67.3573596699475,67.1493813756005,0.00309724810692917,66.8125368499247,66.7525285232498,9349.05377410162,9350.0115492099
"425",24,67.3573596699475,67.1568957715513,0.00298500840595986,66.8125368499247,66.7524187181722,9349.05377410162,9349.96941118932
"426",25,67.3573596699475,67.1734121425308,0.00273839785042374,66.8125368499247,66.7523177099221,9349.05377410162,9349.8695191479
"427",26,67.3573596699475,67.1854901468764,0.00255813454207695,66.8125368499247,66.7522244821009,9349.05377410162,9349.81266686727
"428",27,67.3573596699475,67.1844134775288,0.00257420111997482,66.8125368499247,66.7521381690849,9349.05377410162,9349.82489162293
"429",28,67.3573596699475,67.1787911399177,0.00265810871258297,66.8125368499247,66.752058029067,9349.05377410162,9349.83709481164
"430",29,67.3573596699475,67.1737563602283,0.00273325952972837,66.8125368499247,66.7519834226827,9349.05377410162,9349.86093616051
"431",30,67.3573596699475,67.176029040062,0.002699335350373,66.8125368499247,66.7519137959169,9349.05377410162,9349.84312168205
"432",31,67.3573596699475,67.1831276139919,0.00259339006895766,66.8125368499247,66.7518486663216,9349.05377410162,9349.83988697448
"433",32,67.3573596699475,67.1851283843421,0.00256353287918406,66.8125368499247,66.7517876118216,9349.05377410162,9349.82341642148
"434",33,67.3573596699475,67.1777400100826,0.0026737973000871,66.8125368499247,66.7517302615568,9349.05377410162,9349.85194403585
"435",34,67.3573596699475,67.1861958366968,0.00254760417849447,66.8125368499247,66.7516762883434,9349.05377410162,9349.79456372608
"436",35,67.3573596699475,67.1915177248328,0.00246819763461708,66.8125368499247,66.7516254024274,9349.05377410162,9349.75150272758
"437",36,67.3573596699475,67.1959271620145,0.00240241506816098,66.8125368499247,66.7515773462817,9349.05377410162,9349.72475772179
"438",37,67.3573596699475,67.1851957196535,0.00256252807556618,66.8125368499247,66.7515318902462,9349.05377410162,9349.7732222949
"439",38,67.3573596699475,67.1861424856413,0.00254840027975783,66.8125368499247,66.7514888288582,9349.05377410162,9349.76154956873
"440",39,67.3573596699475,67.1814381788994,0.00261860263514527,66.8125368499247,66.7514479777473,9349.05377410162,9349.77226199517
"441",40,67.3573596699475,67.1762196081827,0.00269649085377805,66.8125368499247,66.7514091709961,9349.05377410162,9349.79651819352
"442",41,67.3573596699475,67.1813842035042,0.00261940816685618,66.8125368499247,66.7513722588885,9349.05377410162,9349.78643694318
"443",42,67.3573596699475,67.1731050639388,0.00274298182037773,66.8125368499247,66.751337105979,9349.05377410162,9349.80477537648
"444",43,67.3573596699475,67.1752026007366,0.00271167130367396,66.8125368499247,66.7513035894319,9349.05377410162,9349.79450971962
"445",44,67.3573596699475,67.175198694953,0.00271172960457911,66.8125368499247,66.7512715975875,9349.05377410162,9349.7770710189
"446",45,67.3573596699475,67.1720796944543,0.0027582885082014,66.8125368499247,66.7512410287192,9349.05377410162,9349.78944829553
"447",46,67.3573596699475,67.1749122348729,0.00271600555928898,66.8125368499247,66.751211789953,9349.05377410162,9349.7801411214
"448",47,67.3573596699475,67.1758502437399,0.00270200415103063,66.8125368499247,66.7511837963247,9349.05377410162,9349.77121159826
"449",48,67.3573596699475,67.1809955992037,0.00262520775661048,66.8125368499247,66.7511569699561,9349.05377410162,9349.74302864359
"450",49,67.3573596699475,67.1864718121913,0.00254348610883881,66.8125368499247,66.7511312393308,9349.05377410162,9349.71322915449
"451",50,67.3573596699475,67.2027047783685,0.00230131944970202,66.8125368499247,66.7511065386577,9349.05377410162,9349.66362357749
"452",51,67.3573596699475,67.2016298324196,0.00231735209274346,66.8125368499247,66.7510828073094,9349.05377410162,9349.67093832845
"453",52,67.3573596699475,67.2010772916488,0.00232559334756557,66.8125368499247,66.7510599893253,9349.05377410162,9349.67868678587
"454",53,67.3573596699475,67.2021305796805,0.00230988346541999,66.8125368499247,66.7510380329712,9349.05377410162,9349.67792317732
"455",54,67.3573596699475,67.1984061517799,0.00236543583799628,66.8125368499247,66.7510168903473,9349.05377410162,9349.69439741293
"456",55,67.3573596699475,67.1959626574018,0.0024018855622124,66.8125368499247,66.7509965170399,9349.05377410162,9349.70386751378
"457",56,67.3573596699475,67.1953799110368,0.00241057880951274,66.8125368499247,66.7509768718097,9349.05377410162,9349.71840565443
"458",57,67.3573596699475,67.2061285398779,0.00225025802490548,66.8125368499247,66.7509579163129,9349.05377410162,9349.68535173519
"459",58,67.3573596699475,67.2105703986219,0.00218402061543386,66.8125368499247,66.750939614852,9349.05377410162,9349.64640272165
"460",59,67.3573596699475,67.211249319355,0.00217389725785707,66.8125368499247,66.7509219341511,9349.05377410162,9349.64610386615
"461",60,67.3573596699475,67.2166212791017,0.00209380341004473,66.8125368499247,66.7509048431538,9349.05377410162,9349.62186028431
"462",61,67.3573596699475,67.2172097301722,0.00208503060954029,66.8125368499247,66.7508883128416,9349.05377410162,9349.62979400654
"463",62,67.3573596699475,67.2123620632112,0.00215730562481925,66.8125368499247,66.7508723160691,9349.05377410162,9349.64697394418
"464",63,67.3573596699475,67.2113770321656,0.00217199296053797,66.8125368499247,66.7508568274153,9349.05377410162,9349.64858915524
"465",64,67.3573596699475,67.2072285997825,0.00223385301392356,66.8125368499247,66.7508418230492,9349.05377410162,9349.66121656277
"466",65,67.3573596699475,67.1986951528564,0.00236112497021256,66.8125368499247,66.7508272806066,9349.05377410162,9349.69333801808
"467",66,67.3573596699475,67.1936516384557,0.00243636158327431,66.8125368499247,66.7508131790801,9349.05377410162,9349.71030569648
"468",67,67.3573596699475,67.1981916129622,0.00236863601779732,66.8125368499247,66.7507994987165,9349.05377410162,9349.68962558422
"469",68,67.3573596699475,67.2010255233507,0.00232636548890947,66.8125368499247,66.7507862209255,9349.05377410162,9349.68758468929
"470",69,67.3573596699475,67.2012192004087,0.00232347673742595,66.8125368499247,66.7507733281951,9349.05377410162,9349.68402849071
"471",70,67.3573596699475,67.2008971678056,0.00232827995958543,66.8125368499247,66.7507608040143,9349.05377410162,9349.69732964194
"472",71,67.3573596699475,67.2034757121822,0.00228982141376687,66.8125368499247,66.7507486328028,9349.05377410162,9349.69808511795
"473",72,67.3573596699475,67.2030999355479,0.00229542587391893,66.8125368499247,66.7507367998463,9349.05377410162,9349.70312233702
"474",73,67.3573596699475,67.1963559242605,0.00239601900240648,66.8125368499247,66.7507252912373,9349.05377410162,9349.7257736383
"475",74,67.3573596699475,67.2003864991141,0.00233589684540719,66.8125368499247,66.7507140938203,9349.05377410162,9349.6988455318
"476",75,67.3573596699475,67.1999883789618,0.00234183509226645,66.8125368499247,66.7507031951416,9349.05377410162,9349.70265351426
"477",76,67.3573596699475,67.1965004964869,0.00239386236295216,66.8125368499247,66.7506925834036,9349.05377410162,9349.71332388102
"478",77,67.3573596699475,67.1916406068412,0.00246636429189112,66.8125368499247,66.7506822474216,9349.05377410162,9349.73191278925
"479",78,67.3573596699475,67.1928888891947,0.00244774087662804,66.8125368499247,66.7506721765847,9349.05377410162,9349.719011152
"480",79,67.3573596699475,67.187371243494,0.00253006514925914,66.8125368499247,66.7506623608198,9349.05377410162,9349.74371111567
"481",80,67.3573596699475,67.1858718587926,0.002552438576899,66.8125368499247,66.7506527905573,9349.05377410162,9349.73965614285
"482",81,67.3573596699475,67.1893704306328,0.00250023535327169,66.8125368499247,66.7506434567005,9349.05377410162,9349.72893987422
"483",82,67.3573596699475,67.1886377278838,0.00251116777731142,66.8125368499247,66.7506343505969,9349.05377410162,9349.73581855502
"484",83,67.3573596699475,67.1894519436921,0.00249901913764966,66.8125368499247,66.7506254640109,9349.05377410162,9349.72977532589
"485",84,67.3573596699475,67.1920974212418,0.00245954889113938,66.8125368499247,66.7506167890992,9349.05377410162,9349.71975684493
"486",85,67.3573596699475,67.1948402302464,0.00241862975109852,66.8125368499247,66.7506083183879,9349.05377410162,9349.70011555366
"487",86,67.3573596699475,67.1948026097866,0.00241919097679209,66.8125368499247,66.7506000447507,9349.05377410162,9349.69996702185
"488",87,67.3573596699475,67.1925327366122,0.00245305432943583,66.8125368499247,66.7505919613894,9349.05377410162,9349.71152976534
"489",88,67.3573596699475,67.1936108604503,0.00243696993509248,66.8125368499247,66.7505840618145,9349.05377410162,9349.70886433456
"490",89,67.3573596699475,67.1977984229392,0.00237450111094478,66.8125368499247,66.7505763398286,9349.05377410162,9349.69919323919
"491",90,67.3573596699475,67.1969249580367,0.00238753056052892,66.8125368499247,66.7505687895097,9349.05377410162,9349.69980551527
"492",91,67.3573596699475,67.1973712209238,0.00238087362819226,66.8125368499247,66.7505614051963,9349.05377410162,9349.69712023635
"493",92,67.3573596699475,67.1956233022444,0.00240694794920919,66.8125368499247,66.750554181473,9349.05377410162,9349.69915736785
"494",93,67.3573596699475,67.1950158520882,0.00241600981561991,66.8125368499247,66.7505471131577,9349.05377410162,9349.70565864083
"495",94,67.3573596699475,67.1978910153499,0.00237311993260628,66.8125368499247,66.7505401952885,9349.05377410162,9349.69592819746
"496",95,67.3573596699475,67.1988117145177,0.00235938629545184,66.8125368499247,66.7505334231129,9349.05377410162,9349.69835807462
"497",96,67.3573596699475,67.1959174126367,0.00240256050556587,66.8125368499247,66.7505267920761,9349.05377410162,9349.71155888412
"498",97,67.3573596699475,67.1985876089123,0.00236272913888181,66.8125368499247,66.7505202978115,9349.05377410162,9349.69828786845
"499",98,67.3573596699475,67.1977632548987,0.00237502570499989,66.8125368499247,66.7505139361307,9349.05377410162,9349.70008934493
"500",99,67.3573596699475,67.1948409667566,0.00241861876377322,66.8125368499247,66.7505077030145,9349.05377410162,9349.70929168209
"501",100,67.3573596699475,67.1924527712933,0.00245424734256344,66.8125368499247,66.7505015946047,9349.05377410162,9349.71718549917
"502",1,15.5776340546129,15.5775516841123,5.28776936635859e-06,15.4700458312441,15.4700458312441,8494.85662128284,8509.02717875387
"503",2,15.5776340546129,15.5779071141752,1.75286423446262e-05,15.4700458312441,15.4693375379459,8494.85662128284,8508.89499194969
"504",3,15.5776340546129,15.5730384660608,0.000295099030426887,15.4700458312441,15.4691031343992,8494.85662128284,8508.68121410863
"505",4,15.5776340546129,15.5736269681115,0.000257299504450749,15.4700458312441,15.4689862477488,8494.85662128284,8504.88621637708
"506",5,15.5776340546129,15.5725151942956,0.000328711210322688,15.4700458312441,15.468916216275,8494.85662128284,8502.31151796067
"507",6,15.5776340546129,15.5713612660776,0.000402841371934043,15.4700458312441,15.4688695704334,8494.85662128284,8500.6221482501
"508",7,15.5776340546129,15.5677496787504,0.000634926438724977,15.4700458312441,15.4688362724287,8494.85662128284,8501.40039785828
"509",8,15.5776340546129,15.5636824307918,0.000896421774418396,15.4700458312441,15.4688113101019,8494.85662128284,8500.15021456763
"510",9,15.5776340546129,15.5653744583241,0.000787619746741146,15.4700458312441,15.4687919015782,8494.85662128284,8501.17887023292
"511",10,15.5776340546129,15.5680348163006,0.000616599232052845,15.4700458312441,15.4687763789274,8494.85662128284,8502.08094282928
"512",11,15.5776340546129,15.5685584767432,0.000582942722877855,15.4700458312441,15.4687636813317,8494.85662128284,8501.25416177332
"513",12,15.5776340546129,15.5698614439045,0.000499208726834795,15.4700458312441,15.4687531018953,8494.85662128284,8500.53379809915
"514",13,15.5776340546129,15.568241144245,0.000603337928858784,15.4700458312441,15.4687441514086,8494.85662128284,8501.09524271189
"515",14,15.5776340546129,15.565511734336,0.000778793558719811,15.4700458312441,15.4687364805433,8494.85662128284,8500.38654887878
"516",15,15.5776340546129,15.5654254634076,0.000784340346751661,15.4700458312441,15.468729833192,8494.85662128284,8500.94384970914
"517",16,15.5776340546129,15.5660038002089,0.000747157366353507,15.4700458312441,15.4687240173171,8494.85662128284,8500.3944431518
"518",17,15.5776340546129,15.5666116731143,0.000708078400752281,15.4700458312441,15.4687188860947,8494.85662128284,8500.06739413793
"519",18,15.5776340546129,15.5673470185341,0.000660808554379821,15.4700458312441,15.4687143253481,8494.85662128284,8500.59114006857
"520",19,15.5776340546129,15.5679553338077,0.00062170789918532,15.4700458312441,15.4687102449513,8494.85662128284,8500.15983216628
"521",20,15.5776340546129,15.5672979618968,0.000663961898935475,15.4700458312441,15.4687065728132,8494.85662128284,8500.19165511123
"522",21,15.5776340546129,15.5663813619423,0.000722884298474545,15.4700458312441,15.4687032505812,8494.85662128284,8499.9704588715
"523",22,15.5776340546129,15.566643318349,0.000706044073801205,15.4700458312441,15.4687002305176,8494.85662128284,8499.58907966213
"524",23,15.5776340546129,15.5668618649712,0.000691994939968506,15.4700458312441,15.4686974731908,8494.85662128284,8499.261189666
"525",24,15.5776340546129,15.5674153251751,0.000656417858994367,15.4700458312441,15.468694945744,8494.85662128284,8499.67678799435
"526",25,15.5776340546129,15.5686484270023,0.000577161701145611,15.4700458312441,15.4686926205797,8494.85662128284,8500.11073010787
"527",26,15.5776340546129,15.5695987546701,0.000516089082926713,15.4700458312441,15.4686904743481,8494.85662128284,8500.19747720274
"528",27,15.5776340546129,15.5694794262704,0.000523757289454808,15.4700458312441,15.4686884871597,8494.85662128284,8500.47504152446
"529",28,15.5776340546129,15.5690660103966,0.000550324869239219,15.4700458312441,15.4686866419678,8494.85662128284,8500.19469138147
"530",29,15.5776340546129,15.5686775473287,0.000575290178435129,15.4700458312441,15.4686849240775,8494.85662128284,8500.46392229196
"531",30,15.5776340546129,15.5688765265307,0.000562502250387578,15.4700458312441,15.4686833207543,8494.85662128284,8500.74868874742
"532",31,15.5776340546129,15.5694353684317,0.000526588536267864,15.4700458312441,15.4686818209071,8494.85662128284,8500.48709354736
"533",32,15.5776340546129,15.5695917200161,0.000516541136172769,15.4700458312441,15.4686804148317,8494.85662128284,8500.74601452896
"534",33,15.5776340546129,15.5690349549612,0.000552320659347186,15.4700458312441,15.4686790940008,8494.85662128284,8500.96653661841
"535",34,15.5776340546129,15.5696518218228,0.000512678952711962,15.4700458312441,15.4686778508903,8494.85662128284,8501.24260204481
"536",35,15.5776340546129,15.5700308971938,0.000488319995597501,15.4700458312441,15.4686766788364,8494.85662128284,8501.48982254541
"537",36,15.5776340546129,15.5703799993567,0.000465888132240566,15.4700458312441,15.4686755719161,8494.85662128284,8501.70997132906
"538",37,15.5776340546129,15.569572992485,0.000517744586306949,15.4700458312441,15.4686745248467,8494.85662128284,8501.86536259534
"539",38,15.5776340546129,15.5696405737466,0.000513401759561882,15.4700458312441,15.4686735329017,8494.85662128284,8502.06358163518
"540",39,15.5776340546129,15.5692854291362,0.00053622406209569,15.4700458312441,15.4686725918397,8494.85662128284,8501.81517535794
"541",40,15.5776340546129,15.5688817028817,0.000562169582774652,15.4700458312441,15.4686716978435,8494.85662128284,8501.56669228719
"542",41,15.5776340546129,15.5692690336644,0.000537277693023936,15.4700458312441,15.4686708474682,8494.85662128284,8501.39546304833
"543",42,15.5776340546129,15.568669357767,0.000575816509421762,15.4700458312441,15.4686700375973,8494.85662128284,8501.56411292039
"544",43,15.5776340546129,15.5688388820084,0.00056492155074617,15.4700458312441,15.4686692654042,8494.85662128284,8501.36323484289
"545",44,15.5776340546129,15.5688569287906,0.000563761736811276,15.4700458312441,15.4686685283194,8494.85662128284,8501.54065697213
"546",45,15.5776340546129,15.5686192468519,0.000579037075674084,15.4700458312441,15.4686678240017,8494.85662128284,8501.36074522534
"547",46,15.5776340546129,15.5688532046513,0.000564001076136194,15.4700458312441,15.4686671503137,8494.85662128284,8501.18481047012
"548",47,15.5776340546129,15.5689312421599,0.000558985862138498,15.4700458312441,15.4686665052998,8494.85662128284,8501.05537167558
"549",48,15.5776340546129,15.569322399413,0.000533848229661261,15.4700458312441,15.4686658871675,8494.85662128284,8501.2311420509
"550",49,15.5776340546129,15.56973864796,0.000507099498037426,15.4700458312441,15.4686652942706,8494.85662128284,8501.40584286236
"551",50,15.5776340546129,15.5709449452362,0.000429589173955096,15.4700458312441,15.4686647250946,8494.85662128284,8501.30991581239
"552",51,15.5776340546129,15.5708606285743,0.000435006529198753,15.4700458312441,15.468664178244,8494.85662128284,8501.13480587866
"553",52,15.5776340546129,15.5708076009926,0.000438413587482922,15.4700458312441,15.4686636524304,8494.85662128284,8500.96734683084
"554",53,15.5776340546129,15.5708857115227,0.000433394940742009,15.4700458312441,15.4686631464629,8494.85662128284,8500.81415836083
"555",54,15.5776340546129,15.5705966164709,0.000451969716728748,15.4700458312441,15.4686626592386,8494.85662128284,8500.65071441581
"556",55,15.5776340546129,15.5703951328395,0.000464915739879135,15.4700458312441,15.4686621897351,8494.85662128284,8500.49934272527
"557",56,15.5776340546129,15.5703647229288,0.0004668697113733,15.4700458312441,15.4686617370027,8494.85662128284,8500.35857069299
"558",57,15.5776340546129,15.5711757122789,0.0004147626649007,15.4700458312441,15.4686613001587,8494.85662128284,8500.36360886151
"559",58,15.5776340546129,15.5715217971698,0.000392527944456191,15.4700458312441,15.468660878381,8494.85662128284,8500.84528328762
"560",59,15.5776340546129,15.5715767652438,0.000388996532621412,15.4700458312441,15.4686604709035,8494.85662128284,8500.71026018663
"561",60,15.5776340546129,15.5719764203986,0.000363321524615252,15.4700458312441,15.468660077011,8494.85662128284,8500.86358026837
"562",61,15.5776340546129,15.5720371616252,0.000359419447155965,15.4700458312441,15.4686596960353,8494.85662128284,8500.73122643705
"563",62,15.5776340546129,15.5716836700266,0.000382128529734431,15.4700458312441,15.4686593273512,8494.85662128284,8500.58908767215
"564",63,15.5776340546129,15.5716197925251,0.000386232271782186,15.4700458312441,15.4686589703734,8494.85662128284,8500.72396121779
"565",64,15.5776340546129,15.5713151239692,0.000405805841925319,15.4700458312441,15.468658624553,8494.85662128284,8500.59268106665
"566",65,15.5776340546129,15.5706670761571,0.000447442516221889,15.4700458312441,15.468658289375,8494.85662128284,8500.68845370316
"567",66,15.5776340546129,15.5702932925759,0.000471459458023212,15.4700458312441,15.4686579643556,8494.85662128284,8500.5544022249
"568",67,15.5776340546129,15.5706342507861,0.000449551618390891,15.4700458312441,15.4686576490398,8494.85662128284,8500.69911115147
"569",68,15.5776340546129,15.5708557946811,0.000435317109166593,15.4700458312441,15.4686573429994,8494.85662128284,8500.59038095795
"570",69,15.5776340546129,15.5708693362105,0.000434447059848226,15.4700458312441,15.4686570458312,8494.85662128284,8500.49072269633
"571",70,15.5776340546129,15.570854182954,0.000435420663454559,15.4700458312441,15.4686567571548,8494.85662128284,8500.37041755673
"572",71,15.5776340546129,15.5710587712795,0.000422275930622095,15.4700458312441,15.4686564766113,8494.85662128284,8500.26003204889
"573",72,15.5776340546129,15.5710319795279,0.000423997272220913,15.4700458312441,15.4686562038619,8494.85662128284,8500.15082004869
"574",73,15.5776340546129,15.5705273089254,0.000456422929458473,15.4700458312441,15.4686559385862,8494.85662128284,8500.02989090988
"575",74,15.5776340546129,15.5708277613128,0.000437118270428873,15.4700458312441,15.4686556804811,8494.85662128284,8500.16435400801
"576",75,15.5776340546129,15.5708014907255,0.000438806177801527,15.4700458312441,15.4686554292598,8494.85662128284,8500.06039538875
"577",76,15.5776340546129,15.5705338111014,0.000456005143922447,15.4700458312441,15.4686551846505,8494.85662128284,8499.95875422205
"578",77,15.5776340546129,15.5701630029915,0.000479831304267639,15.4700458312441,15.4686549463956,8494.85662128284,8499.84923999072
"579",78,15.5776340546129,15.5702588675869,0.000473671445587072,15.4700458312441,15.4686547142507,8494.85662128284,8499.97649754697
"580",79,15.5776340546129,15.5698442673005,0.000500312474468321,15.4700458312441,15.4686544879836,8494.85662128284,8499.86406076428
"581",80,15.5776340546129,15.5697365101975,0.000507236870082077,15.4700458312441,15.4686542673739,8494.85662128284,8499.97562678711
"582",81,15.5776340546129,15.5700046632153,0.000490005723356126,15.4700458312441,15.4686540522122,8494.85662128284,8499.89247795948
"583",82,15.5776340546129,15.5699468093565,0.000493723283098401,15.4700458312441,15.4686538422989,8494.85662128284,8499.79928913895
"584",83,15.5776340546129,15.5700166843748,0.000489233273961019,15.4700458312441,15.4686536374445,8494.85662128284,8499.91365011293
"585",84,15.5776340546129,15.5702062214608,0.000477054256474512,15.4700458312441,15.4686534374682,8494.85662128284,8499.8359590485
"586",85,15.5776340546129,15.5704140078681,0.000463702939511349,15.4700458312441,15.4686532421978,8494.85662128284,8499.95507626613
"587",86,15.5776340546129,15.57040644373,0.000464188967002102,15.4700458312441,15.4686530514691,8494.85662128284,8500.04954598213
"588",87,15.5776340546129,15.5702350107377,0.000475204380034733,15.4700458312441,15.4686528651256,8494.85662128284,8500.13727445719
"589",88,15.5776340546129,15.5703127669847,0.000470208128620376,15.4700458312441,15.4686526830176,8494.85662128284,8500.0671903292
"590",89,15.5776340546129,15.5706321199663,0.000449688528551784,15.4700458312441,15.4686525050025,8494.85662128284,8499.99090411288
"591",90,15.5776340546129,15.5705667421249,0.000453889226067027,15.4700458312441,15.4686523309437,8494.85662128284,8500.00769487596
"592",91,15.5776340546129,15.5705951820289,0.000452061883426514,15.4700458312441,15.4686521607108,8494.85662128284,8500.08853761816
"593",92,15.5776340546129,15.5704563816886,0.000460980253136183,15.4700458312441,15.4686519941791,8494.85662128284,8500.11674720892
"594",93,15.5776340546129,15.5704084951056,0.000464057157497828,15.4700458312441,15.4686518312291,8494.85662128284,8500.03179578437
"595",94,15.5776340546129,15.5706299264468,0.000449829467348999,15.4700458312441,15.4686516717465,8494.85662128284,8499.9914329196
"596",95,15.5776340546129,15.570705703911,0.000444960609603624,15.4700458312441,15.4686515156219,8494.85662128284,8499.91308241147
"597",96,15.5776340546129,15.5704814163627,0.000459371682797321,15.4700458312441,15.4686513627502,8494.85662128284,8499.93691338126
"598",97,15.5776340546129,15.5706863188189,0.000446206137081316,15.4700458312441,15.4686512130308,8494.85662128284,8500.03258377533
